학교ID,학교명,학교급구분,위도,경도,시도명,시군구명,읍면동명,현행_농어촌,α1_학원수,β1_최단광역접근시간,β2_광역접근가능시설수,γ1_학령인구10대,δ1_사교육비,δ3_참여율,α1_학원수_norm,β1_최단광역접근시간_norm,β2_광역접근가능시설수_norm,γ1_학령인구10대_norm,δ1_사교육비_norm,δ3_참여율_norm,E_s,G_괴리도
B000027055,금송중학교,중학교,35.30776986,129.0707687,경상남도,양산시,동면,1,1008,28.98,0.48,5596,35.9,68.3,0.2910771007796708,0.8194094346416997,0.0840630472854641,0.3664222105814563,0.15352697095435675,0.5585284280936451,0.37883786538938213,0.379
B000012829,철원여자고등학교,고등학교,38.20530981,127.210088,강원특별자치도,철원군,동송읍,1,60,30.14,0.68,1168,31.0,52.2,0.017326017903551837,0.8089665106229744,0.11908931698774082,0.07647983237297015,0.051867219917012375,0.02006688963210701,0.18229929790605945,0.182
B000023134,경북대학교사범대학부설고등학교,고등학교,35.8625154,128.6006135,대구광역시,중구,대봉동,0,452,23.39,2.47,745,49.0,62.1,0.13052266820675715,0.8697335253871084,0.43257443082311736,0.04878208486118387,0.425311203319502,0.3511705685618731,0.3763490801932569,0.624
B000008187,양화중학교,중학교,37.5196596,126.8959945,서울특별시,영등포구,문래동3가,0,872,18.14,1.43,2915,66.4,81.5,0.25180479353162,0.9169967590925459,0.2504378283712784,0.19087218438973286,0.7863070539419087,0.9999999999999998,0.5660697698878476,0.434
B000011523,창의경영고등학교,고등학교,37.4383574,126.8821568,경기도,광명시,소하동,0,886,20.76,2.0,2254,57.3,67.5,0.2558475310424488,0.8934101548433562,0.3502626970227671,0.14759036144578314,0.5975103734439834,0.5317725752508362,0.4627322821748624,0.537
B000013501,동래여자고등학교,고등학교,35.24704234,129.0981972,부산광역시,금정구,구서동,0,611,32.46,0.5,1533,44.0,59.9,0.17643661565116953,0.7880806625855239,0.08756567425569177,0.10037977998952331,0.32157676348547715,0.277591973244147,0.2919385782019221,0.708
B000013469,서울여자고등학교,고등학교,37.5477805,126.94907,서울특별시,마포구,염리동,0,1166,23.99,2.44,1832,76.7,72.8,0.336702281259024,0.8643320129636298,0.4273204903677758,0.11995809324253537,0.9999999999999999,0.7090301003344479,0.5762238296945688,0.424
B000012025,구일고등학교,고등학교,37.49350529,126.8746185,서울특별시,구로구,구로동,0,788,29.88,0.58,2032,76.7,72.8,0.22754836846664744,0.8113071660064818,0.10157618213660244,0.13305395495023573,0.9999999999999999,0.7090301003344479,0.4970859619824025,0.503
B000010643,완도중학교,중학교,34.30888645,126.7510838,전라남도,완도군,완도읍,1,46,19.72,0.85,1597,33.6,63.7,0.013283280392723074,0.9027727763773856,0.14886164623467601,0.10457045573598743,0.10580912863070535,0.4046822742474918,0.27999659360316154,0.28
B000013155,안좌고등학교,고등학교,34.75002635,126.1291567,전라남도,신안군,안좌면,1,4,120.0,0.03,241,28.5,51.6,0.001155067860236789,0.0,0.005253940455341506,0.01578051335777894,0.0,0.0,0.003698253612226206,0.004
B000010410,계화중학교,중학교,35.75980648,126.6949525,전북특별자치도,부안군,계화면,1,57,41.94,0.0,108,37.4,64.9,0.016459717008374244,0.7027367662945625,0.0,0.007071765322158198,0.18464730290456421,0.44481605351170583,0.22595526750689415,0.226
B000026138,고촌고등학교,고등학교,37.60460551,126.7499614,경기도,김포시,고촌읍,1,1783,53.08,0.0,6927,57.3,67.5,0.5148714987005487,0.602448685631977,0.0,0.4535751702462022,0.5975103734439834,0.5317725752508362,0.4500297172122579,0.45
B000008311,양천중학교,중학교,37.51900116,126.8305508,서울특별시,양천구,신월동,0,2107,33.09,0.11,933,66.4,81.5,0.6084319953797286,0.7824090745408714,0.01926444833625219,0.061092194866422214,0.7863070539419087,0.9999999999999998,0.5429174611775305,0.457
B000010364,무주중학교,중학교,36.01093683,127.6647946,전북특별자치도,무주군,무주읍,1,26,29.18,0.8,968,37.4,64.9,0.0075079410915391285,0.8176089305005402,0.14010507880910683,0.06338397066526978,0.18464730290456421,0.44481605351170583,0.2763448795804543,0.276
B000011166,웅상중학교,중학교,35.37645026,129.1439927,경상남도,양산시,평산동,0,1008,47.35,0.0,2846,35.9,68.3,0.2910771007796708,0.6540331292761973,0.0,0.18635411210057623,0.15352697095435675,0.5585284280936451,0.307253290200741,0.693
B000010348,소양중학교,중학교,35.85655921,127.2324813,전북특별자치도,완주군,소양면,1,205,97.64,0.0,291,37.4,64.9,0.059197227837135435,0.20129636298163478,0.0,0.019054478784704034,0.18464730290456421,0.44481605351170583,0.15150190433662403,0.152
B000023863,오션중학교,중학교,35.08044246,128.9095993,부산광역시,강서구,명지동,0,652,48.71,0.0,5318,47.4,72.2,0.1882760612185966,0.6417897011163125,0.0,0.3482189628077528,0.39211618257261405,0.6889632107023413,0.37656068640293616,0.623
B000009204,보평중학교,중학교,37.39395033,127.1157671,경기도,성남시 분당구,백현동,0,0,13.26,1.1,2903,48.2,75.6,0.0,0.9609290601368383,0.1926444833625219,0.19008643268727082,0.4087136929460581,0.8026755852842806,0.42584154240282823,0.574
B000008991,대전중학교,중학교,36.32079217,127.4248636,대전광역시,중구,대흥동,0,478,20.48,2.45,980,43.8,71.5,0.13803060929829628,0.8959308606409795,0.4290718038528897,0.0641697223677318,0.31742738589211605,0.6655518394648829,0.4183637035861494,0.582
B000010435,목포영화중학교,중학교,34.80736557,126.4108458,전라남도,목포시,상동,0,510,14.21,2.0,2076,33.6,63.7,0.1472711521801906,0.9523766654663306,0.3502626970227671,0.1359350445259298,0.10580912863070535,0.4046822742474918,0.3493894936789025,0.651
B000010369,부남중학교,중학교,35.97290779,127.5597534,전북특별자치도,무주군,부남면,1,26,92.26,0.0,44,37.4,64.9,0.0075079410915391285,0.24972992437882602,0.0,0.002881089575694081,0.18464730290456421,0.44481605351170583,0.14826371857705486,0.148
B000012799,도계고등학교,고등학교,37.2295502,129.0534881,강원특별자치도,삼척시,도계읍,1,86,33.44,1.43,878,31.0,52.2,0.024833958995090964,0.7792581922938423,0.2504378283712784,0.057490832896804615,0.051867219917012375,0.02006688963210701,0.19732582035102258,0.197
B000012724,문산고등학교,고등학교,37.86299886,126.7757779,경기도,파주시,문산읍,1,1331,79.65,0.0,5205,57.3,67.5,0.38434883049379154,0.363251710478934,0.0,0.34081980094290204,0.5975103734439834,0.5317725752508362,0.36961721510174117,0.37
B000022969,논산공업고등학교,고등학교,36.19821471,127.0876105,충청남도,논산시,취암동,0,165,18.47,3.02,1577,34.0,53.5,0.04764654923476755,0.9140259272596327,0.5288966725043783,0.10326086956521739,0.11410788381742731,0.0635451505016722,0.2952471754805159,0.705
B000012388,동대전고등학교,고등학교,36.35628714,127.4236428,대전광역시,대덕구,중리동,0,314,22.02,1.4,1118,48.6,63.9,0.09067282702858794,0.8820669787540512,0.24518388791593693,0.07320586694604506,0.41701244813278004,0.4113712374581937,0.35325220770593246,0.647
B000010735,화랑중학교,중학교,35.87426195,129.2035169,경상북도,경주시,현곡면,1,553,23.71,2.01,2379,34.3,68.4,0.15968813167773607,0.8668527187612531,0.3520140105078809,0.15577527501309588,0.12033195020746879,0.561872909698997,0.36942249931107196,0.369
B000012720,상우고등학교,고등학교,37.73131924,127.0372967,경기도,의정부시,의정부동,0,1164,21.33,1.0,1838,57.3,67.5,0.33612474732890557,0.8882787180410515,0.17513134851138354,0.12035096909376637,0.5975103734439834,0.5317725752508362,0.4415281219449877,0.558
B000010617,함평여자중학교,중학교,35.05765099,126.5199402,전라남도,함평군,함평읍,1,15,25.65,1.03,678,33.6,63.7,0.004331504475887959,0.8493878285920058,0.18038528896672504,0.044394971189104245,0.10580912863070535,0.4046822742474918,0.26483183268365335,0.265
B000010454,화양중학교,중학교,34.70787512,127.6039821,전라남도,여수시,화양면,1,642,75.46,0.0,183,33.6,63.7,0.18538839156800463,0.4009722722362261,0.0,0.011982713462545836,0.10580912863070535,0.4046822742474918,0.18480579669082894,0.185
B000010470,순천왕운중학교,중학교,34.97281235,127.5252224,전라남도,순천시,왕지동,0,713,32.01,0.68,4977,33.6,63.7,0.20589084608720765,0.7921317969031328,0.11908931698774082,0.32589051859612367,0.10580912863070535,0.4046822742474918,0.32558231357540035,0.674
B000010493,노안중학교,중학교,35.07365675,126.7340248,전라남도,나주시,노안면,1,287,59.42,0.0,93,33.6,63.7,0.08287611897198961,0.54537270435722,0.0,0.006089575694080671,0.10580912863070535,0.4046822742474918,0.19080496698358124,0.191
B000010947,은풍중학교,중학교,36.7507961,128.4375006,경상북도,예천군,은풍면,1,113,85.59,0.0,50,34.3,68.4,0.03263066705168929,0.30977673748649615,0.0,0.003273965426925092,0.12033195020746879,0.561872909698997,0.1713143716452627,0.171
B000011911,삼천포공업고등학교,고등학교,34.93428197,128.0839734,경상남도,사천시,동금동,0,257,16.68,1.0,528,35.1,58.3,0.07421311002021369,0.9301404393230104,0.17513134851138354,0.03457307490832897,0.13692946058091282,0.22408026755852828,0.26251128348372965,0.737
B000010559,화순사평중학교,중학교,35.003226,127.0880523,전라남도,화순군,사평면,1,74,105.81,0.0,55,33.6,63.7,0.021368755414380596,0.12774576881526822,0.0,0.003601361969617601,0.10580912863070535,0.4046822742474918,0.11053454817957725,0.111
B000009739,강원중학교,중학교,37.89496596,127.7564189,강원특별자치도,춘천시,동면,1,697,46.99,0.02,2509,35.2,66.3,0.20127057464626047,0.6572740367302845,0.0035026269702276708,0.1642875851231011,0.13900414937759342,0.49163879598662175,0.2761629614723481,0.276
B000012259,신명여자고등학교,고등학교,37.46923037,126.7130184,인천광역시,남동구,간석동,0,1125,31.87,0.38,1670,50.5,64.6,0.3248628356915969,0.7933921498019445,0.06654991243432574,0.10935044525929807,0.4564315352697096,0.4347826086956521,0.3642282478587545,0.636
B000012729,율곡고등학교,고등학교,37.8493834,126.8811345,경기도,파주시,법원읍,1,1331,106.03,0.0,454,57.3,67.5,0.38434883049379154,0.12576521425999276,0.0,0.029727606076479833,0.5975103734439834,0.5317725752508362,0.2781874332541806,0.278
B000013184,선덕여자고등학교,고등학교,35.83862147,129.2242275,경상북도,경주시,인왕동,0,553,29.45,1.11,368,29.8,52.8,0.15968813167773607,0.8151782499099748,0.19439579684763575,0.024096385542168676,0.026970954356846488,0.04013377926421402,0.2100772162664293,0.79
B000010495,나주봉황중학교,중학교,34.9551506,126.7770113,전라남도,나주시,봉황면,1,287,72.65,0.0,117,33.6,63.7,0.08287611897198961,0.4262693554195174,0.0,0.007661079099004715,0.10580912863070535,0.4046822742474918,0.17121632606145146,0.171
B000023897,종촌중학교,중학교,36.50277265,127.2456842,세종특별자치시,종촌동,675,0,1726,28.46,0.99,0,48.4,75.7,0.4984117816921744,0.8240907454087144,0.1733800350262697,0.0,0.41286307053941906,0.806020066889632,0.4524609499260349,0.548
B000008928,광주화정중학교,중학교,35.14412529,126.8823691,광주광역시,서구,화정동,0,918,23.84,1.62,2642,37.8,68.3,0.2650880739243431,0.8656823910694995,0.28371278458844135,0.17299633315872184,0.19294605809128618,0.5585284280936451,0.3898256781543229,0.61
B000009356,송전중학교,중학교,37.1404346,127.2007625,경기도,용인시 처인구,이동읍,1,0,43.09,0.14,1528,48.2,75.6,0.0,0.6923838674828952,0.0245183887915937,0.1000523834468308,0.4087136929460581,0.8026755852842806,0.33805731965860975,0.338
B000009009,신탄중앙중학교,중학교,36.44137005,127.4242729,대전광역시,대덕구,덕암동,0,314,17.43,1.0,772,43.8,71.5,0.09067282702858794,0.9233885487936622,0.17513134851138354,0.05055002619172342,0.31742738589211605,0.6655518394648829,0.37045366264705926,0.63
B000010199,합덕여자중학교,중학교,36.81339746,126.7602994,충청남도,당진시,합덕읍,1,325,70.71,0.0,407,35.6,67.5,0.09384926364423911,0.44373424558876484,0.0,0.02665007857517025,0.14730290456431538,0.5317725752508362,0.20721817793722097,0.207
B000008776,관교여자중학교,중학교,37.44513573,126.6889705,인천광역시,미추홀구,관교동,0,632,20.18,1.0,1152,44.6,71.0,0.18250072191741265,0.8986316168527188,0.17513134851138354,0.07543216343635412,0.3340248962655602,0.6488294314381269,0.3857583630702593,0.614
B000011929,배문고등학교,고등학교,37.54999783,126.9639041,서울특별시,용산구,서계동,0,248,16.02,2.33,897,76.7,72.8,0.07161420733468092,0.9360821029888369,0.4080560420315237,0.058734939759036146,0.9999999999999999,0.7090301003344479,0.5305862320747542,0.469
B000010717,경주여자중학교,중학교,35.83947751,129.1951452,경상북도,경주시,서악동,0,553,16.0,2.67,1438,34.3,68.4,0.15968813167773607,0.9362621534029528,0.46760070052539404,0.09415924567836564,0.12033195020746879,0.561872909698997,0.389985848531819,0.61
B000012097,혜광고등학교,고등학교,35.10879982,129.0246054,부산광역시,중구,보수동1가,0,50,24.61,2.0,462,44.0,59.9,0.014438348252959862,0.8587504501260352,0.3502626970227671,0.030251440544787848,0.32157676348547715,0.277591973244147,0.308811945446029,0.691
B000010797,도개중학교,중학교,36.30151219,128.3301698,경상북도,구미시,도개면,1,1288,70.86,0.23,97,34.3,68.4,0.37193185099624604,0.44238386748289515,0.040280210157618214,0.006351492928234679,0.12033195020746879,0.561872909698997,0.25719204691191,0.257
B000009087,현대청운중학교,중학교,35.53528728,129.4275196,울산광역시,동구,서부동,0,386,31.93,0.1,3205,43.9,74.2,0.11146404851285013,0.7928519985595966,0.017513134851138354,0.2098611838658984,0.31950207468879666,0.7558528428093647,0.3678408805479408,0.632
B000008789,부원중학교,중학교,37.49242189,126.7165915,인천광역시,부평구,부평동,0,937,33.9,0.2,2242,44.6,71.0,0.27057464626046784,0.7751170327691754,0.03502626970227671,0.14680460974332113,0.3340248962655602,0.6488294314381269,0.36839614769648804,0.632
B000011521,삼괴고등학교,고등학교,37.08982064,126.8222924,경기도,화성시,우정읍,1,3463,49.91,0.41,1199,57.3,67.5,1.0,0.6309866762693555,0.07180385288966724,0.0785096909376637,0.5975103734439834,0.5317725752508362,0.4850971947985843,0.485
B000009154,호매실중학교,중학교,37.26848379,126.955446,경기도,수원시 권선구,호매실동,0,0,32.96,0.37,5660,48.2,75.6,0.0,0.7835794022326251,0.0647985989492119,0.3706128863279204,0.4087136929460581,0.8026755852842806,0.4050633609566827,0.595
B000013167,대동고등학교,고등학교,36.05831145,129.3571484,경상북도,포항시 북구,우현동,0,0,25.83,1.45,3268,29.8,52.8,0.0,0.8477673748649622,0.2539404553415061,0.213986380303824,0.026970954356846488,0.04013377926421402,0.23046649068855882,0.77
B000008803,부흥중학교,중학교,37.50305987,126.7367691,인천광역시,부평구,부개동,0,937,27.72,0.79,2251,44.6,71.0,0.27057464626046784,0.8307526107310047,0.138353765323993,0.14739392352016764,0.3340248962655602,0.6488294314381269,0.39498821225655334,0.605
B000013474,등촌고등학교,고등학교,37.56294522,126.8450461,서울특별시,강서구,등촌동,0,1383,35.28,0.04,3247,76.7,72.8,0.3993647126768698,0.7626935541951746,0.0070052539404553416,0.21261131482451545,0.9999999999999999,0.7090301003344479,0.5151174893285771,0.485
B000011945,휘경여자고등학교,고등학교,37.58190052,127.0674341,서울특별시,동대문구,휘경동,0,730,20.26,3.0,939,76.7,72.8,0.210799884493214,0.897911415196255,0.5253940455341506,0.061485070717653224,0.9999999999999999,0.7090301003344479,0.5674367527126201,0.433
B000012575,이충고등학교,고등학교,37.0574423,127.0648687,경기도,평택시,이충동,0,1350,18.67,1.89,3979,57.3,67.5,0.3898354028299163,0.9122254231184732,0.3309982486865149,0.2605421686746988,0.5975103734439834,0.5317725752508362,0.5038140320007372,0.496
B000009832,영월중학교,중학교,37.19059443,128.4711874,강원특별자치도,영월군,영월읍,1,47,31.06,1.41,1742,35.2,66.3,0.013572047357782271,0.8006841915736407,0.24693520140105077,0.1140649554740702,0.13900414937759342,0.49163879598662175,0.30098322352845985,0.301
B000009606,판곡중학교,중학교,37.66279729,127.2419367,경기도,남양주시,호평동,0,2048,18.97,1.25,6991,48.2,75.6,0.591394744441236,0.9095246669067338,0.21891418563922943,0.45776584599266634,0.4087136929460581,0.8026755852842806,0.564831453535034,0.435
B000010693,동지중학교,중학교,36.03860468,129.3467246,경상북도,포항시 북구,용흥동,0,0,24.23,1.59,1576,34.3,68.4,0.0,0.8621714079942384,0.27845884413309985,0.1031953902566789,0.12033195020746879,0.561872909698997,0.32100508371508046,0.679
B000009316,구성중학교,중학교,37.29999927,127.114422,경기도,용인시 기흥구,마북동,0,0,41.75,0.0,3012,48.2,75.6,0.0,0.704447245228664,0.0,0.19722367731796753,0.4087136929460581,0.8026755852842806,0.352176700129495,0.648
B000010504,광영중학교,중학교,34.96022556,127.7191768,전라남도,광양시,광영동,0,318,33.03,0.25,903,33.6,63.7,0.09182789488882473,0.7829492257832192,0.043782837127845885,0.059127815610267156,0.10580912863070535,0.4046822742474918,0.24802986271472566,0.752
